txnAmt,status,payer_vpa,payee_vpa,ip_address,hour,date,transaction_type_encoded,transaction_frequency
17644,0,81,31,104.71,21,62,0,1
11314,0,4,30,40.149,17,67,2,1
9504,1,3,31,4.221,21,68,1,1
10631,1,97,22,135.171,1,68,1,2
11491,1,49,2,9.151,20,61,2,2
14242,0,65,32,185.1,14,60,2,1
1982,1,53,18,242.22,18,69,2,1
12448,1,52,7,166.12,16,60,0,2
12045,1,14,7,234.58,21,64,0,2
12926,1,90,21,20.245,11,60,2,1
14392,1,57,9,238.67,21,63,1,1
8640,1,7,24,21.73,12,69,1,2
494,1,93,33,220.96,19,60,0,1
10966,1,82,9,159.166,18,61,2,1
13037,1,95,14,61.9,11,67,2,1
16111,0,52,32,29.206,2,62,1,1
13194,1,39,8,73.74,10,62,0,1
6327,1,4,4,196.134,15,66,1,1
10138,1,89,33,79.93,19,64,0,1
15664,0,88,29,227.177,2,63,1,2
4142,1,75,12,172.73,2,64,2,1
2358,1,93,27,74.9,19,60,2,1
16953,0,17,16,233.3,8,62,0,1
4766,1,26,25,178.32,14,65,1,1
11050,1,2,30,220.24,9,60,1,1
4530,1,66,17,244.223,19,65,2,1
7681,1,58,6,242.103,12,66,2,1
14323,1,4,20,126.243,10,66,1,1
8288,1,33,20,176.24,4,60,0,2
6491,1,42,30,232.152,6,64,2,2
1455,0,30,16,37.122,18,61,0,2
5529,1,70,28,103.2,3,66,2,2
2773,1,74,11,1.74,0,68,1,1
11759,1,30,1,105.131,2,68,0,1
6362,0,19,3,217.238,14,65,0,1
7873,0,9,28,101.163,1,64,0,1
4772,1,74,14,197.117,13,67,2,2
12451,1,84,14,115.173,17,64,0,1
8972,1,48,3,230.152,21,61,1,2
3121,1,37,7,196.231,7,66,2,2
14255,0,80,26,194.84,15,67,1,2
86,1,16,19,108.42,13,64,1,1
13052,1,39,27,79.152,13,60,2,1
2253,1,49,33,67.183,20,62,2,1
5939,1,94,8,11.206,20,68,2,3
13798,1,70,27,74.177,21,60,2,1
4639,1,94,10,105.117,17,64,2,1
170,1,19,29,147.233,20,69,0,1
12789,1,45,16,251.35,12,65,0,1
13733,1,16,30,176.172,16,67,0,2
5046,1,99,24,129.111,15,67,1,1
7433,0,83,2,70.46,11,69,1,1
3067,1,13,18,242.221,22,65,0,2
1533,1,69,8,101.89,21,65,0,1
1530,1,61,22,201.65,8,65,2,1
8460,1,67,32,220.116,1,62,1,1
12867,0,22,11,213.148,18,60,2,1
11193,1,13,31,215.217,4,64,0,1
4284,1,44,26,126.51,1,61,0,1
11652,1,9,13,87.174,16,60,1,1
9324,0,81,16,167.154,2,62,1,1
8105,1,79,21,22.6,18,62,2,1
3707,0,47,1,3.238,10,69,0,1
544,1,71,22,224.37,12,69,0,1
5557,0,15,32,219.87,5,65,0,1
10192,1,48,16,57.23,15,61,0,1
14886,0,72,1,122.33,20,64,0,3
1994,1,20,20,207.126,20,60,1,1
3012,1,40,5,141.237,11,68,2,3
8321,0,97,28,188.87,7,62,1,3
10690,0,75,2,224.21,14,64,2,1
2947,0,95,11,156.132,9,65,2,1
9875,1,18,32,225.113,10,64,0,2
11709,1,77,9,162.171,22,62,0,1
7516,1,24,6,181.59,5,68,1,1
10159,0,61,22,135.107,0,64,1,1
1478,1,96,3,152.163,0,64,1,1
13770,1,4,15,149.239,23,68,2,1
5065,1,23,16,108.4,21,66,1,2
4506,0,13,16,146.79,22,63,1,1
19795,0,84,24,251.245,23,68,2,1
2658,0,67,5,27.118,17,60,1,1
6828,0,76,12,121.156,16,60,1,3
9132,1,14,5,247.166,22,65,2,1
9112,0,42,9,34.81,2,63,2,2
2828,1,88,16,66.188,8,62,1,2
478,1,13,29,141.6,14,68,2,1
11420,0,86,27,165.7,20,65,2,1
4141,1,46,11,140.5,2,65,0,3
3842,0,91,31,149.21,12,60,2,1
2999,1,29,6,141.102,8,67,1,1
5035,0,85,2,202.7,0,60,2,2
10225,1,96,33,95.246,5,64,0,1
15275,0,46,9,203.21,13,61,2,1
10378,0,75,1,28.21,13,64,1,2
11506,0,52,30,168.223,15,63,2,1
9646,1,12,21,248.51,6,65,0,1
2897,1,86,14,26.243,22,63,0,1
19006,0,21,33,228.115,10,61,1,2
15849,0,1,7,195.236,4,69,1,2
11762,1,96,18,102.186,15,64,2,1
10625,1,36,17,151.2,9,61,2,2
12265,1,80,11,250.142,23,69,2,1
13652,1,39,19,93.231,15,61,0,1
2525,1,26,11,62.55,4,69,1,1
14116,1,90,8,42.28,22,64,2,2
6775,0,45,5,1.117,0,60,0,2
706,1,95,32,162.101,15,60,1,2
1822,0,39,8,37.73,20,66,1,1
12698,0,63,18,158.198,21,66,2,1
4327,1,31,16,202.8,1,61,1,1
1980,1,19,15,8.96,1,65,1,1
12740,1,43,21,73.95,3,60,0,1
7117,1,25,11,220.219,15,62,0,1
11334,1,92,30,122.248,6,66,2,1
19955,0,65,13,16.21,22,67,2,1
8391,1,90,14,120.142,8,65,2,1
12522,1,14,15,24.85,8,61,0,1
13314,1,14,31,176.99,3,64,2,1
10446,0,47,24,203.19,19,66,2,1
3555,1,13,8,148.12,6,62,2,3
2730,1,7,26,175.92,10,63,1,1
3600,1,23,31,31.158,1,68,1,1
8536,1,16,9,189.232,21,66,1,1
8949,1,37,31,165.205,1,66,0,2
887,1,65,1,155.212,16,69,0,1
16225,0,17,31,249.219,20,65,0,1
4449,1,19,17,26.218,7,68,0,2
13160,1,99,17,239.1,15,65,2,1
5952,1,26,7,59.29,18,60,1,1
11160,1,48,4,206.18,9,64,2,1
4678,0,43,10,211.92,14,66,1,1
6266,0,21,27,67.132,13,69,1,1
12411,1,82,4,122.133,12,62,0,1
14086,1,61,22,15.239,11,61,1,1
3749,1,7,17,191.78,8,61,2,1
7373,1,30,20,233.51,6,68,0,1
9667,1,86,27,40.77,21,68,0,1
13845,0,57,31,171.184,20,62,0,1
6089,1,73,29,108.38,11,66,2,2
2248,1,27,18,180.158,9,67,2,1
10592,0,2,30,1.71,11,68,0,1
10045,1,34,14,241.82,2,68,2,1
15424,0,89,5,109.94,15,63,1,1
6276,1,24,19,12.55,2,64,1,1
9521,0,59,27,36.46,15,69,0,1
11676,1,7,6,162.24,20,61,1,1
16101,0,24,8,200.124,16,63,2,1
13603,1,80,6,217.244,13,65,2,2
9790,1,77,19,176.219,11,61,1,1
11352,0,76,16,15.76,11,67,2,1
3770,0,7,19,133.39,15,65,1,1
6640,1,27,16,148.6,5,64,1,1
11860,0,27,27,120.135,13,69,2,1
6205,1,56,28,24.79,23,60,2,2
11460,1,19,16,129.172,19,68,2,1
42,1,8,4,19.142,2,65,0,1
8182,1,34,31,68.159,22,63,0,1
9300,1,80,2,250.53,2,63,0,1
6428,1,16,20,18.149,18,65,2,1
1752,0,49,9,180.108,8,60,0,1
6889,0,96,30,38.237,23,64,2,1
9309,1,52,1,44.0,5,65,0,1
3738,1,8,1,10.5,3,68,1,1
12836,1,68,26,62.36,18,61,1,1
7915,1,58,1,122.12,18,64,0,1
3196,1,90,23,248.56,12,65,1,1
13972,1,9,3,249.212,0,63,0,1
4572,1,79,9,79.1,13,68,0,1
8110,1,100,13,171.83,2,64,2,1
15495,0,85,7,210.126,8,64,1,1
13404,1,42,28,131.196,0,63,0,2
9164,1,49,25,121.177,23,69,1,1
3595,1,83,5,30.74,10,61,2,3
17475,0,22,19,65.2,13,60,1,1
7432,1,7,5,29.177,6,60,2,2
4353,1,60,33,90.151,1,60,0,1
5029,1,15,17,80.7,7,63,1,2
16507,0,52,19,77.62,2,67,2,1
11693,1,8,15,170.138,13,65,1,2
12291,1,34,14,128.41,16,65,1,1
4964,1,73,28,31.189,12,68,0,1
15466,0,32,10,132.94,20,68,0,1
13395,1,65,16,80.139,22,64,1,1
4164,0,36,30,208.24,9,62,0,1
11954,1,22,16,236.202,15,69,1,1
5270,1,47,1,43.3,6,65,2,1
13877,1,43,6,195.18,20,64,0,1
1747,1,79,22,45.75,7,62,0,2
10429,0,50,31,83.204,5,60,1,2
9341,1,13,7,180.175,19,62,1,1
5040,1,73,32,36.113,18,66,0,1
18079,0,40,14,81.249,10,69,0,1
11146,0,73,31,72.152,12,69,2,3
7093,0,89,7,196.176,3,66,0,1
4161,1,7,30,21.108,8,62,0,1
1644,1,54,24,128.116,20,68,2,1
8543,1,29,2,110.143,13,68,2,1
19115,0,25,4,226.117,22,68,2,3
7076,1,36,8,181.65,13,65,1,1
8372,1,80,14,217.236,6,68,0,1
4075,1,100,2,99.48,20,64,0,3
16836,0,70,7,166.87,21,67,0,1
10222,1,70,26,193.16,8,68,1,1
5631,1,28,9,59.199,5,60,1,1
379,1,60,24,76.196,5,61,1,1
11652,1,24,9,158.22,21,66,0,2
10197,1,95,10,95.142,2,66,2,1
10789,0,3,17,162.236,17,60,1,2
19684,0,48,13,104.168,16,66,0,1
10868,1,35,16,54.18,19,61,2,1
11699,1,94,11,10.165,17,63,1,2
13901,1,36,6,90.175,1,67,2,1
12725,0,82,8,162.189,8,63,1,1
8955,1,87,30,32.203,23,60,0,1
13019,1,54,7,98.23,13,63,1,1
2552,1,39,29,126.147,0,63,1,1
3899,1,93,4,214.156,13,62,1,1
12074,1,9,16,2.225,19,68,1,1
1009,0,19,27,53.14,0,65,0,1
15217,0,47,22,93.232,6,61,2,1
5692,1,68,32,94.184,18,61,1,1
2473,0,85,8,35.7,7,62,2,2
7951,1,1,12,219.162,11,62,1,1
4857,1,89,21,86.7,9,65,1,1
3483,1,71,8,89.121,5,69,2,1
15787,0,33,21,137.9,11,69,2,1
18601,0,60,28,40.153,18,62,1,2
6137,1,93,13,129.17,19,62,0,1
4831,0,70,20,158.24,2,69,2,1
9681,1,82,7,25.89,14,69,1,1
3895,0,5,21,142.122,11,69,1,2
4391,1,87,3,107.142,22,65,2,1
10417,1,20,4,71.169,1,63,1,2
9297,1,5,3,198.161,0,65,2,2
604,1,32,5,210.172,3,68,1,1
9848,1,7,5,226.142,14,66,0,1
13776,1,97,28,41.167,0,62,2,3
7974,0,71,20,129.113,20,67,2,2
1493,0,51,23,150.103,12,61,0,1
4249,0,29,9,77.181,8,68,2,1
14896,0,88,29,78.252,16,63,0,2
1243,1,55,16,1.117,0,68,1,1
14051,1,77,28,187.53,6,67,0,1
3378,1,40,25,135.72,8,62,1,2
9427,1,36,11,178.41,5,61,0,1
13077,0,34,14,227.237,10,61,0,1
3234,0,33,13,79.129,9,61,2,1
10462,1,100,19,157.168,6,62,0,1
1042,0,19,10,1.234,12,64,2,1
13796,1,15,3,203.21,5,61,0,1
10444,0,55,20,70.191,5,66,0,2
1832,1,78,10,117.49,6,62,0,1
17554,0,28,25,195.189,11,61,0,2
5505,1,69,13,236.62,18,69,1,1
1697,1,14,4,139.111,7,62,1,2
4516,1,32,28,204.125,10,62,2,1
7967,1,37,31,122.116,5,65,1,1
6177,1,23,26,248.69,16,62,0,2
14072,0,20,11,142.117,18,63,1,1
11167,1,46,1,31.4,10,69,1,2
3518,1,40,17,67.126,15,60,0,1
19971,0,3,15,102.184,5,69,0,1
2224,0,50,26,196.139,7,61,2,1
9939,1,35,17,208.16,22,67,1,2
15032,0,47,20,215.115,10,68,2,1
10098,1,91,8,79.213,5,66,0,1
5395,1,100,2,79.186,4,64,2,3
11922,1,44,23,90.193,22,63,0,1
3200,0,37,22,161.35,1,67,2,1
7426,1,50,31,233.157,23,67,0,2
7828,0,70,30,241.235,0,69,1,2
7186,0,22,20,151.191,21,69,2,1
10959,1,24,32,243.56,9,64,0,1
14439,1,66,5,193.12,8,60,1,1
11683,1,78,24,13.14,17,62,0,1
2251,1,45,20,236.142,15,65,0,1
10853,1,83,17,1.11,23,62,2,1
10518,1,53,29,32.125,16,69,2,1
952,1,45,4,99.62,14,66,0,2
3939,1,30,6,27.43,17,68,1,2
359,1,14,27,66.32,16,65,2,1
4002,1,73,32,119.163,2,68,0,1
7241,1,21,1,245.185,10,67,1,1
6427,1,2,14,239.148,12,67,0,1
4063,1,54,2,6.195,23,63,1,2
8651,1,34,21,118.6,4,62,0,3
3103,1,57,8,99.248,19,69,2,2
9142,0,23,33,95.61,22,62,2,1
4709,0,12,17,210.111,5,69,1,1
8471,1,17,19,183.64,13,61,1,1
16027,0,99,12,43.84,0,64,1,1
19969,0,78,31,152.28,2,63,2,2
2684,0,39,4,130.156,17,64,0,2
18815,0,96,24,184.134,23,68,1,1
14048,0,47,3,117.122,14,66,1,1
3571,1,15,22,179.104,8,66,2,1
12198,1,39,11,13.202,13,60,1,1
15480,0,56,8,147.184,5,64,1,1
13542,1,37,19,86.25,7,65,1,1
3673,1,13,14,211.215,3,64,2,1
6915,0,73,2,103.76,11,67,1,1
1262,1,76,3,7.172,14,69,2,1
8857,0,89,17,150.64,13,68,1,1
8138,1,18,22,225.145,15,62,1,1
5173,1,9,33,171.247,10,67,1,1
14935,1,98,7,25.222,23,62,1,1
7115,1,49,16,118.25,8,65,2,3
3655,1,57,26,135.152,11,66,0,1
8698,1,44,31,210.99,0,66,2,1
1768,0,35,27,135.58,2,62,2,1
7211,1,94,4,119.193,21,60,2,1
8222,1,25,30,147.1,18,68,1,2
12014,0,25,11,66.168,3,64,2,1
9202,1,87,6,160.6,11,62,2,1
17464,0,79,18,132.81,7,61,2,1
7124,1,2,28,221.193,9,66,0,1
1134,0,69,23,138.226,6,63,1,1
14124,1,57,21,230.59,1,68,0,1
10489,1,80,2,70.15,17,67,1,1
17891,0,80,20,8.7,6,62,1,1
5340,1,84,8,221.142,14,62,1,2
6427,1,54,21,178.183,16,64,1,1
11448,0,48,8,111.109,13,60,2,1
6833,1,12,21,226.1,0,67,0,1
17943,0,31,32,49.132,14,64,1,2
5693,0,65,20,156.185,17,69,0,1
11476,1,34,29,162.162,19,64,1,1
4688,0,87,19,105.159,0,66,0,1
1346,0,67,4,66.13,15,68,1,1
8527,1,11,17,53.63,3,63,1,1
1346,0,78,19,156.166,14,63,1,3
9119,1,17,17,28.229,22,69,1,1
680,1,23,1,1.188,4,67,1,1
5682,1,94,21,86.18,12,67,0,1
15661,0,99,22,0.107,4,66,2,1
599,1,20,5,37.184,4,66,1,2
9935,0,69,28,147.234,12,67,1,1
19545,0,14,30,43.199,3,68,1,2
8487,1,79,11,34.232,7,63,0,1
1918,1,64,32,59.241,1,67,0,1
678,1,94,17,150.144,20,60,0,1
12676,0,17,13,248.219,13,60,2,1
1988,1,20,5,11.126,3,66,2,2
10924,1,45,12,113.17,7,68,1,1
2717,1,43,3,8.5,12,67,1,2
7569,0,22,32,209.185,0,65,2,1
4742,1,66,11,135.86,4,62,0,1
8427,1,79,25,110.53,17,66,1,1
13729,1,58,33,127.108,10,69,0,1
4018,1,32,17,89.174,8,63,0,1
11782,0,83,13,97.212,9,66,2,1
14071,1,16,31,37.85,14,65,1,1
17935,0,98,10,130.119,15,68,0,1
12764,1,56,30,198.29,1,68,1,1
9235,1,87,3,189.96,3,69,1,1
18586,0,1,25,178.165,1,60,2,3
8340,1,18,21,184.253,3,66,0,2
1495,1,15,21,121.251,23,67,0,2
135,1,70,23,159.3,0,62,2,1
13190,0,63,22,84.151,3,66,2,2
13746,0,5,3,24.152,14,62,2,1
11965,1,54,1,1.39,12,61,2,1
13919,1,23,24,45.208,14,68,1,1
2024,0,15,19,223.226,23,63,0,1
6696,1,35,22,53.201,21,64,1,2
10230,1,100,12,14.75,18,60,2,1
19005,0,88,21,53.59,0,61,0,1
18032,0,52,32,52.126,21,66,1,2
3954,1,97,15,213.93,7,64,1,1
685,1,36,13,117.229,16,63,1,1
3956,1,90,5,110.106,20,65,0,1
8092,1,34,31,105.3,12,62,0,1
17404,0,51,30,20.133,3,61,1,1
13966,1,18,11,162.175,0,67,0,1
2041,1,1,6,123.183,2,64,1,1
3598,1,66,23,8.23,9,63,0,2
1954,1,17,5,140.39,13,61,2,1
4391,1,54,12,64.193,15,64,0,2
6197,0,16,16,154.19,20,65,0,1
12949,0,52,29,61.249,20,67,1,2
7776,1,66,32,159.158,10,67,0,1
9222,1,26,28,145.79,2,63,2,1
12400,1,40,20,99.6,17,69,0,1
12944,1,65,31,168.251,7,60,0,1
13871,1,46,7,19.182,4,65,1,2
12957,1,5,1,180.101,22,60,0,1
10811,1,67,13,4.163,20,66,2,2
14838,0,72,15,110.202,0,66,2,1
7695,1,88,28,44.172,8,61,1,1
8047,1,80,6,91.1,8,65,1,2
3616,1,59,21,183.84,0,67,0,1
4679,1,8,8,82.41,20,61,2,1
2660,0,5,3,180.19,12,68,0,1
7774,0,34,24,204.87,2,67,1,2
8344,1,79,27,115.92,4,60,1,3
5657,1,62,21,99.191,6,68,0,2
13284,0,11,1,245.193,12,62,0,1
9446,1,2,4,30.19,16,69,0,1
6579,0,78,21,69.47,0,62,1,1
5508,1,61,29,164.6,2,62,1,1
2842,1,83,28,223.161,14,61,0,1
9721,0,14,26,104.133,22,69,0,1
9872,0,72,19,50.184,12,69,2,1
8374,0,92,1,201.197,13,61,0,1
7078,1,50,11,155.15,20,60,2,1
12125,1,4,13,86.21,1,65,2,2
9790,1,98,24,80.16,15,69,2,1
8699,0,5,27,108.224,19,68,1,3
7053,1,36,3,234.118,13,63,1,1
4406,1,1,1,204.218,12,69,0,3
313,1,90,20,99.173,2,65,2,1
2768,1,39,7,195.5,13,68,1,2
3316,1,21,31,128.228,8,69,2,2
9162,1,7,27,142.179,3,65,0,1
7256,1,63,4,40.86,22,67,2,2
4974,1,96,31,25.94,18,66,0,2
3797,1,9,26,187.86,5,64,0,1
8219,1,66,18,193.211,10,61,2,2
12129,1,100,2,29.147,17,64,0,3
1153,1,7,23,236.13,16,67,1,1
7355,0,53,15,219.187,5,61,1,1
2513,0,43,27,220.195,5,64,1,2
9774,1,45,7,28.89,22,64,1,1
10297,0,57,19,139.22,0,65,1,1
8453,0,29,1,163.4,21,64,1,2
8093,0,40,31,214.57,21,67,1,1
14022,0,5,20,170.241,5,60,0,1
8776,1,83,7,202.198,9,62,2,1
1668,1,37,29,232.149,15,62,0,1
1414,1,68,11,51.215,20,68,1,3
5035,0,24,30,75.25,14,63,1,2
2562,1,44,16,50.32,5,60,1,2
16697,0,23,9,87.16,20,69,2,1
5375,0,27,13,206.241,17,63,1,1
2726,1,64,26,30.238,11,64,1,1
12342,1,99,23,40.128,16,65,2,1
15524,0,62,20,171.23,9,60,1,2
226,1,9,31,53.94,23,61,2,2
10324,1,69,9,98.229,6,62,1,2
4793,1,22,6,175.47,18,63,0,2
6705,1,58,15,232.88,17,69,0,1
13179,1,55,5,167.107,13,62,0,2
664,1,44,29,93.14,2,63,2,1
6257,1,81,20,1.128,3,67,0,1
10349,1,30,12,90.68,23,67,0,1
15903,0,74,14,16.153,19,66,1,1
3492,1,8,28,195.214,17,60,0,1
10090,1,7,25,18.117,18,60,2,1
9103,1,11,14,213.15,1,69,0,2
9354,1,52,21,217.221,11,69,1,1
8046,0,1,18,249.221,4,64,0,2
6589,1,45,28,221.131,17,68,2,1
10724,1,82,4,74.35,2,67,0,2
11459,1,61,26,74.63,10,66,0,1
896,1,63,3,203.7,1,66,2,1
693,1,58,20,160.208,1,63,1,2
4347,1,47,28,42.203,16,65,0,1
8432,1,62,31,145.235,19,67,2,2
14267,1,1,21,145.186,9,66,0,2
7918,0,11,4,158.226,5,66,2,1
1280,1,19,26,93.18,18,62,1,2
9402,1,30,24,203.214,9,67,0,1
4333,0,9,4,30.102,12,69,2,2
2178,1,67,33,46.104,1,68,2,3
13132,1,9,15,151.45,7,61,1,1
10267,0,36,26,97.99,5,62,1,1
13961,1,21,2,16.14,4,62,1,1
14584,1,85,12,5.215,16,65,0,1
19834,0,22,5,154.225,5,64,2,2
7836,1,97,17,139.14,8,63,0,1
13566,1,22,1,116.63,23,61,2,1
10849,1,86,25,26.215,3,62,2,1
6356,1,36,29,247.35,0,68,2,1
17778,0,54,26,199.65,1,67,0,1
17569,0,72,32,174.71,2,64,2,1
7442,1,42,28,25.185,5,60,2,1
8507,1,34,6,61.1,11,69,0,1
10844,0,61,30,192.179,23,65,0,1
2730,1,37,19,139.242,10,68,1,1
9038,1,31,2,13.124,12,63,0,1
7246,1,27,3,31.52,15,69,2,1
6412,1,38,14,96.121,16,61,0,1
14533,1,83,24,86.75,20,66,0,1
14943,0,80,3,200.196,10,68,2,1
18516,0,73,1,207.11,8,68,1,1
7975,1,83,28,119.107,2,67,1,1
2176,0,17,19,118.239,16,67,1,1
8393,1,24,3,72.8,0,64,0,2
5047,1,90,3,102.52,16,60,1,3
1883,1,4,33,76.144,19,63,2,1
1740,1,11,1,139.224,11,63,0,1
3326,0,80,2,50.38,10,62,0,1
13491,0,10,13,205.51,18,69,2,1
1179,1,34,3,186.159,16,68,1,1
8894,1,30,17,157.222,2,65,0,1
7307,1,27,19,125.204,2,66,0,1
12583,0,36,11,25.166,2,69,2,2
14081,1,60,11,70.183,6,60,0,1
1214,1,84,2,170.229,10,62,2,1
3038,1,65,8,92.73,12,69,1,2
5634,1,75,2,119.184,0,68,2,1
1104,1,3,25,240.54,18,66,0,2
14842,1,15,7,177.111,23,63,1,2
7068,1,17,19,153.91,21,60,1,1
7842,1,18,17,15.166,1,69,1,1
16435,0,31,30,166.27,2,62,1,1
5936,1,26,13,126.159,14,63,2,1
9157,1,73,30,5.137,22,62,2,1
14835,0,52,30,102.202,9,68,1,1
1648,1,10,19,163.88,10,62,0,1
13689,0,46,28,143.231,9,69,0,1
13785,0,37,18,130.153,8,65,1,1
2272,1,82,24,76.167,9,60,2,2
7592,1,83,10,228.145,3,67,1,1
9937,1,62,23,155.6,4,61,1,2
3036,1,76,29,235.253,1,68,1,3
14298,1,9,14,224.119,17,69,0,1
4038,1,50,18,0.176,16,67,1,2
7270,1,82,3,122.52,4,68,0,2
5884,1,12,11,191.127,7,63,1,1
1014,1,80,1,223.252,12,62,0,1
5638,1,6,3,231.17,8,68,2,1
4701,1,8,15,192.52,4,61,2,1
3894,1,15,12,221.202,17,61,2,1
8272,1,52,15,143.151,15,68,0,4
13230,0,75,1,243.179,9,61,1,2
13178,1,37,29,167.229,20,64,0,1
6935,0,69,4,226.19,18,61,0,1
13613,1,23,10,174.164,12,69,2,1
6919,1,15,23,100.81,0,64,2,2
1686,1,9,18,13.134,17,61,2,1
815,1,21,24,74.5,4,66,1,2
5052,1,58,17,134.149,3,68,0,2
7437,1,19,6,36.21,4,67,1,2
1298,0,19,26,160.126,6,65,0,1
2869,0,87,17,105.17,21,61,1,1
2377,1,18,19,148.127,15,65,1,1
12464,1,69,26,51.11,4,61,0,1
6089,0,14,5,182.142,11,66,0,1
10232,1,15,23,178.177,18,61,1,2
12035,0,67,3,155.62,9,60,1,1
2242,1,46,2,141.228,20,69,2,1
12471,1,4,2,74.109,5,62,0,1
1202,1,40,4,90.126,11,63,0,1
833,1,95,8,145.185,21,65,0,2
4839,0,84,8,56.8,15,62,2,2
11436,1,23,15,50.168,8,65,0,1
12174,1,58,21,164.12,6,60,1,1
2624,1,63,27,114.81,3,66,2,1
1148,0,31,32,0.197,3,64,2,2
12958,1,94,3,49.51,12,64,0,1
6418,1,44,6,177.151,5,61,0,1
16059,0,66,23,199.72,23,65,1,1
6345,1,66,18,175.72,3,68,2,1
7032,1,51,31,163.35,0,69,1,2
5479,1,46,24,99.243,14,64,2,1
612,1,28,4,235.43,22,60,0,1
1838,0,85,32,3.141,19,62,1,1
6160,1,22,11,91.3,9,67,0,2
10033,0,50,31,210.7,5,67,1,2
1667,0,87,8,90.5,17,63,2,1
6361,1,34,27,137.33,9,66,1,1
13029,1,35,14,49.237,16,63,1,1
10987,1,43,1,97.23,17,63,1,1
11982,0,16,16,28.88,22,61,1,2
8866,0,91,25,100.156,18,67,0,1
1636,1,70,18,41.165,2,61,2,1
10519,1,52,18,241.168,13,60,0,2
8208,1,38,12,111.211,2,69,1,1
11896,0,63,2,212.1,21,61,1,1
12692,1,95,6,199.46,6,61,2,2
16741,0,83,13,15.97,6,67,0,2
19700,0,14,21,199.57,12,67,1,1
4429,1,43,12,200.195,16,67,2,1
9931,1,67,6,164.73,8,67,1,2
13783,1,95,12,141.1,17,65,0,1
11670,0,4,13,200.27,12,67,1,1
337,1,53,2,107.5,6,65,0,1
13831,0,2,33,99.101,23,61,1,1
1772,1,26,32,70.114,1,64,1,1
8759,1,16,24,201.81,2,68,0,1
19690,0,31,11,54.234,20,67,0,1
1929,1,3,10,187.102,3,63,1,1
7554,0,15,20,19.84,1,68,2,1
2548,1,12,23,201.26,10,67,0,1
8101,1,65,11,83.33,9,69,1,1
10307,1,15,32,212.58,1,68,1,1
2520,1,77,17,249.229,15,69,2,1
5344,0,71,19,13.101,14,63,0,1
8346,1,73,11,208.37,9,65,2,2
18533,0,34,3,195.42,1,67,1,1
6606,1,91,26,252.128,16,64,1,1
5430,0,2,19,134.227,22,68,2,1
13140,0,81,18,211.232,1,61,0,1
14670,1,38,13,172.234,17,65,1,1
241,1,7,22,17.219,20,64,1,2
8660,1,13,8,105.105,14,61,0,1
11397,1,9,5,132.186,18,69,1,1
1453,1,17,20,208.118,3,69,2,2
2181,1,13,8,5.241,13,66,2,2
8715,0,76,15,37.17,14,61,0,1
250,1,78,7,169.197,0,60,2,1
6594,1,80,4,141.14,18,68,0,1
6744,1,68,32,90.239,14,69,0,1
14534,1,87,16,26.1,23,62,0,1
14421,1,64,23,89.95,0,69,2,1
19857,0,74,15,77.252,4,61,2,1
19907,0,48,10,72.149,13,63,0,1
4793,1,13,26,89.218,21,69,2,1
9052,1,45,6,44.104,2,61,2,1
4635,0,11,25,21.169,0,65,0,1
18436,0,9,33,29.111,5,63,0,1
3279,0,41,1,177.174,8,65,1,1
14128,1,26,2,234.214,0,61,0,2
16518,0,21,7,81.47,16,68,1,1
5111,1,91,27,125.133,23,62,0,1
12157,1,29,6,95.2,11,64,1,1
5186,1,68,3,237.169,21,61,2,1
4571,1,12,23,161.38,23,62,1,1
1384,0,89,25,9.19,2,61,1,2
13785,1,30,23,35.59,2,61,0,1
13994,1,23,13,152.59,0,66,2,1
17764,0,29,28,65.211,18,64,0,1
6314,1,90,16,102.75,17,68,0,1
9371,1,43,5,64.12,15,67,1,1
13248,1,72,16,13.118,5,65,2,1
12320,1,54,32,52.204,6,63,1,3
4870,1,73,8,161.183,9,64,1,2
15239,0,58,14,5.6,23,65,1,2
9163,0,47,14,103.181,10,65,2,1
13495,0,22,28,206.94,13,66,0,1
3117,0,16,33,157.232,11,69,0,1
14715,1,27,10,170.76,0,68,2,1
19197,0,64,4,92.9,11,62,1,1
10798,1,5,3,249.193,16,65,1,2
1513,1,25,33,155.75,20,60,2,1
275,1,67,1,140.166,14,68,0,1
12019,1,51,2,112.53,1,66,0,1
9532,1,92,28,211.251,1,61,2,1
10660,1,13,10,254.21,18,66,2,2
11106,0,68,26,80.19,16,62,1,2
10606,1,4,29,104.168,4,62,1,2
9813,1,29,5,210.202,4,62,1,1
9501,0,99,29,2.101,7,64,0,1
6606,1,44,14,220.231,13,65,0,1
4730,1,86,20,94.187,21,63,0,1
7986,1,59,12,237.221,15,66,2,2
7830,1,92,3,172.232,7,64,1,1
17259,0,48,21,189.73,5,61,0,1
19488,0,56,9,185.89,16,69,1,1
5629,1,79,5,178.246,11,62,0,1
9245,0,23,29,19.39,16,69,0,1
12905,1,93,7,71.24,22,67,1,2
7364,1,93,3,84.235,23,65,2,1
5659,0,42,19,10.43,12,68,2,2
8364,1,30,31,109.23,11,68,2,1
14246,0,13,17,123.1,3,68,0,1
5004,1,10,6,91.111,12,67,1,1
4583,1,52,3,16.134,11,64,1,1
5393,1,65,28,6.129,10,62,2,1
9715,1,21,15,132.3,17,65,1,1
4343,1,46,4,195.198,18,68,2,1
2517,1,89,17,115.249,17,64,1,1
1855,1,88,27,216.161,1,64,2,2
